spend_id,date,channel,campaign_id,spend_amount
SPEND-002241,2025-11-17,Paid Search,CMP-0071,85.43
SPEND-002242,2025-11-17,Paid Search,CMP-0072,288.78
SPEND-002243,2025-11-17,Paid Social,CMP-0073,614.33
SPEND-002244,2025-11-17,Paid Social,CMP-0074,2.57
SPEND-002245,2025-11-17,Email,CMP-0075,63.03
SPEND-002246,2025-11-17,Affiliate,CMP-0076,314.92
SPEND-002247,2025-11-17,Display,CMP-0077,336.81
SPEND-002248,2025-11-18,Paid Search,CMP-0071,25.93
SPEND-002249,2025-11-18,Paid Search,CMP-0072,528.92
SPEND-002250,2025-11-18,Paid Social,CMP-0073,207.25
SPEND-002251,2025-11-18,Paid Social,CMP-0074,332.18
SPEND-002252,2025-11-18,Email,CMP-0075,113.36
SPEND-002253,2025-11-18,Affiliate,CMP-0076,331.25
SPEND-002254,2025-11-18,Display,CMP-0077,261.99
SPEND-002255,2025-11-19,Paid Search,CMP-0071,409.56
SPEND-002256,2025-11-19,Paid Search,CMP-0072,360.12
SPEND-002257,2025-11-19,Paid Social,CMP-0073,174.96
SPEND-002258,2025-11-19,Paid Social,CMP-0074,235.71
SPEND-002259,2025-11-19,Email,CMP-0075,93.49
SPEND-002260,2025-11-19,Affiliate,CMP-0076,154.18
SPEND-002261,2025-11-19,Display,CMP-0077,395.85
SPEND-002262,2025-11-20,Paid Search,CMP-0071,53.93
SPEND-002263,2025-11-20,Paid Search,CMP-0072,404.81
SPEND-002264,2025-11-20,Paid Social,CMP-0073,361.11
SPEND-002265,2025-11-20,Paid Social,CMP-0074,105.31
SPEND-002266,2025-11-20,Email,CMP-0075,134.8
SPEND-002267,2025-11-20,Affiliate,CMP-0076,266.78
SPEND-002268,2025-11-20,Display,CMP-0077,212.38
SPEND-002269,2025-11-21,Paid Search,CMP-0071,429.22
SPEND-002270,2025-11-21,Paid Search,CMP-0072,40.01
SPEND-002271,2025-11-21,Paid Social,CMP-0073,222.57
SPEND-002272,2025-11-21,Paid Social,CMP-0074,372.41
SPEND-002273,2025-11-21,Email,CMP-0075,110.2
SPEND-002274,2025-11-21,Affiliate,CMP-0076,281.76
SPEND-002275,2025-11-21,Display,CMP-0077,355.48
SPEND-002276,2025-11-22,Paid Search,CMP-0071,220.15
SPEND-002277,2025-11-22,Paid Search,CMP-0072,139.26
SPEND-002278,2025-11-22,Paid Social,CMP-0073,129.55
SPEND-002279,2025-11-22,Paid Social,CMP-0074,251.87
SPEND-002280,2025-11-22,Email,CMP-0075,59.36
SPEND-002281,2025-11-22,Affiliate,CMP-0076,162.43
SPEND-002282,2025-11-22,Display,CMP-0077,214.03
SPEND-002283,2025-11-23,Paid Search,CMP-0071,187.0
SPEND-002284,2025-11-23,Paid Search,CMP-0072,263.2
SPEND-002285,2025-11-23,Paid Social,CMP-0073,58.72
SPEND-002286,2025-11-23,Paid Social,CMP-0074,436.16
SPEND-002287,2025-11-23,Email,CMP-0075,66.55
SPEND-002288,2025-11-23,Affiliate,CMP-0076,176.19
SPEND-002289,2025-11-23,Display,CMP-0077,219.76
SPEND-002290,2025-11-24,Paid Search,CMP-0071,214.8
SPEND-002291,2025-11-24,Paid Search,CMP-0072,438.04
SPEND-002292,2025-11-24,Paid Social,CMP-0073,202.51
SPEND-002293,2025-11-24,Paid Social,CMP-0074,152.59
SPEND-002294,2025-11-24,Email,CMP-0075,92.84
SPEND-002295,2025-11-24,Affiliate,CMP-0076,297.93
SPEND-002296,2025-11-24,Display,CMP-0077,246.03
SPEND-002297,2025-11-25,Paid Search,CMP-0071,534.59
SPEND-002298,2025-11-25,Paid Search,CMP-0072,149.66
SPEND-002299,2025-11-25,Paid Social,CMP-0073,192.95
SPEND-002300,2025-11-25,Paid Social,CMP-0074,403.17
SPEND-002301,2025-11-25,Email,CMP-0075,129.72
SPEND-002302,2025-11-25,Affiliate,CMP-0076,323.84
SPEND-002303,2025-11-25,Display,CMP-0077,194.94
SPEND-002304,2025-11-26,Paid Search,CMP-0071,49.03
SPEND-002305,2025-11-26,Paid Search,CMP-0072,388.29
SPEND-002306,2025-11-26,Paid Social,CMP-0073,67.73
SPEND-002307,2025-11-26,Paid Social,CMP-0074,618.36
SPEND-002308,2025-11-26,Email,CMP-0075,129.68
SPEND-002309,2025-11-26,Affiliate,CMP-0076,263.03
SPEND-002310,2025-11-26,Display,CMP-0077,385.8
SPEND-002311,2025-11-27,Paid Search,CMP-0071,655.69
SPEND-002312,2025-11-27,Paid Search,CMP-0072,3.07
SPEND-002313,2025-11-27,Paid Social,CMP-0073,223.53
SPEND-002314,2025-11-27,Paid Social,CMP-0074,82.73
SPEND-002315,2025-11-27,Email,CMP-0075,111.07
SPEND-002316,2025-11-27,Affiliate,CMP-0076,198.14
SPEND-002317,2025-11-27,Display,CMP-0077,506.02
SPEND-002318,2025-11-28,Paid Search,CMP-0071,167.75
SPEND-002319,2025-11-28,Paid Search,CMP-0072,269.72
SPEND-002320,2025-11-28,Paid Social,CMP-0073,62.18
SPEND-002321,2025-11-28,Paid Social,CMP-0074,210.11
SPEND-002322,2025-11-28,Email,CMP-0075,104.66
SPEND-002323,2025-11-28,Affiliate,CMP-0076,305.65
SPEND-002324,2025-11-28,Display,CMP-0077,373.99
SPEND-002325,2025-11-29,Paid Search,CMP-0071,164.16
SPEND-002326,2025-11-29,Paid Search,CMP-0072,415.6
SPEND-002327,2025-11-29,Paid Social,CMP-0073,163.81
SPEND-002328,2025-11-29,Paid Social,CMP-0074,130.21
SPEND-002329,2025-11-29,Email,CMP-0075,66.52
SPEND-002330,2025-11-29,Affiliate,CMP-0076,188.91
SPEND-002331,2025-11-29,Display,CMP-0077,208.57
SPEND-002332,2025-11-30,Paid Search,CMP-0071,376.07
SPEND-002333,2025-11-30,Paid Search,CMP-0072,49.67
SPEND-002334,2025-11-30,Paid Social,CMP-0073,96.01
SPEND-002335,2025-11-30,Paid Social,CMP-0074,182.35
SPEND-002336,2025-11-30,Email,CMP-0075,76.1
SPEND-002337,2025-11-30,Affiliate,CMP-0076,128.39
SPEND-002338,2025-11-30,Display,CMP-0077,264.17
SPEND-002339,2025-12-01,Paid Search,CMP-0078,16.89
SPEND-002340,2025-12-01,Paid Search,CMP-0079,636.31
SPEND-002341,2025-12-01,Paid Social,CMP-0080,293.62
SPEND-002342,2025-12-01,Paid Social,CMP-0081,272.01
SPEND-002343,2025-12-01,Email,CMP-0082,108.78
SPEND-002344,2025-12-01,Affiliate,CMP-0083,263.63
SPEND-002345,2025-12-01,Display,CMP-0084,442.32
SPEND-002346,2025-12-02,Paid Search,CMP-0078,401.26
SPEND-002347,2025-12-02,Paid Search,CMP-0079,71.69
SPEND-002348,2025-12-02,Paid Social,CMP-0080,19.4
SPEND-002349,2025-12-02,Paid Social,CMP-0081,545.54
SPEND-002350,2025-12-02,Email,CMP-0082,98.57
SPEND-002351,2025-12-02,Affiliate,CMP-0083,298.96
SPEND-002352,2025-12-02,Display,CMP-0084,297.75
SPEND-002353,2025-12-03,Paid Search,CMP-0078,606.56
SPEND-002354,2025-12-03,Paid Search,CMP-0079,77.16
SPEND-002355,2025-12-03,Paid Social,CMP-0080,104.68
SPEND-002356,2025-12-03,Paid Social,CMP-0081,395.28
SPEND-002357,2025-12-03,Email,CMP-0082,94.75
SPEND-002358,2025-12-03,Affiliate,CMP-0083,243.52
SPEND-002359,2025-12-03,Display,CMP-0084,297.87
SPEND-002360,2025-12-04,Paid Search,CMP-0078,479.66
SPEND-002361,2025-12-04,Paid Search,CMP-0079,140.91
SPEND-002362,2025-12-04,Paid Social,CMP-0080,126.42
SPEND-002363,2025-12-04,Paid Social,CMP-0081,406.51
SPEND-002364,2025-12-04,Email,CMP-0082,81.2
SPEND-002365,2025-12-04,Affiliate,CMP-0083,229.75
SPEND-002366,2025-12-04,Display,CMP-0084,384.57
SPEND-002367,2025-12-05,Paid Search,CMP-0078,352.4
SPEND-002368,2025-12-05,Paid Search,CMP-0079,365.02
SPEND-002369,2025-12-05,Paid Social,CMP-0080,76.37
SPEND-002370,2025-12-05,Paid Social,CMP-0081,565.7
SPEND-002371,2025-12-05,Email,CMP-0082,74.71
SPEND-002372,2025-12-05,Affiliate,CMP-0083,239.22
SPEND-002373,2025-12-05,Display,CMP-0084,277.71
SPEND-002374,2025-12-06,Paid Search,CMP-0078,314.46
SPEND-002375,2025-12-06,Paid Search,CMP-0079,0.58
SPEND-002376,2025-12-06,Paid Social,CMP-0080,387.96
SPEND-002377,2025-12-06,Paid Social,CMP-0081,17.23
SPEND-002378,2025-12-06,Email,CMP-0082,56.16
SPEND-002379,2025-12-06,Affiliate,CMP-0083,203.28
SPEND-002380,2025-12-06,Display,CMP-0084,281.38
SPEND-002381,2025-12-07,Paid Search,CMP-0078,165.33
SPEND-002382,2025-12-07,Paid Search,CMP-0079,330.46
SPEND-002383,2025-12-07,Paid Social,CMP-0080,114.71
SPEND-002384,2025-12-07,Paid Social,CMP-0081,346.17
SPEND-002385,2025-12-07,Email,CMP-0082,84.87
SPEND-002386,2025-12-07,Affiliate,CMP-0083,126.07
SPEND-002387,2025-12-07,Display,CMP-0084,243.14
SPEND-002388,2025-12-08,Paid Search,CMP-0078,405.13
SPEND-002389,2025-12-08,Paid Search,CMP-0079,152.02
SPEND-002390,2025-12-08,Paid Social,CMP-0080,419.04
SPEND-002391,2025-12-08,Paid Social,CMP-0081,69.57
SPEND-002392,2025-12-08,Email,CMP-0082,108.88
SPEND-002393,2025-12-08,Affiliate,CMP-0083,252.19
SPEND-002394,2025-12-08,Display,CMP-0084,233.45
SPEND-002395,2025-12-09,Paid Search,CMP-0078,232.24
SPEND-002396,2025-12-09,Paid Search,CMP-0079,452.87
SPEND-002397,2025-12-09,Paid Social,CMP-0080,240.04
SPEND-002398,2025-12-09,Paid Social,CMP-0081,372.13
SPEND-002399,2025-12-09,Email,CMP-0082,94.9
SPEND-002400,2025-12-09,Affiliate,CMP-0083,258.88
SPEND-002401,2025-12-09,Display,CMP-0084,240.77
SPEND-002402,2025-12-10,Paid Search,CMP-0078,404.72
SPEND-002403,2025-12-10,Paid Search,CMP-0079,347.01
SPEND-002404,2025-12-10,Paid Social,CMP-0080,72.42
SPEND-002405,2025-12-10,Paid Social,CMP-0081,329.78
SPEND-002406,2025-12-10,Email,CMP-0082,98.3
SPEND-002407,2025-12-10,Affiliate,CMP-0083,230.59
SPEND-002408,2025-12-10,Display,CMP-0084,250.74
SPEND-002409,2025-12-11,Paid Search,CMP-0078,320.66
SPEND-002410,2025-12-11,Paid Search,CMP-0079,221.59
SPEND-002411,2025-12-11,Paid Social,CMP-0080,138.12
SPEND-002412,2025-12-11,Paid Social,CMP-0081,389.1
SPEND-002413,2025-12-11,Email,CMP-0082,117.03
SPEND-002414,2025-12-11,Affiliate,CMP-0083,320.1
SPEND-002415,2025-12-11,Display,CMP-0084,344.91
SPEND-002416,2025-12-12,Paid Search,CMP-0078,581.61
SPEND-002417,2025-12-12,Paid Search,CMP-0079,198.9
SPEND-002418,2025-12-12,Paid Social,CMP-0080,172.77
SPEND-002419,2025-12-12,Paid Social,CMP-0081,233.5
SPEND-002420,2025-12-12,Email,CMP-0082,127.36
SPEND-002421,2025-12-12,Affiliate,CMP-0083,306.85
SPEND-002422,2025-12-12,Display,CMP-0084,356.3
SPEND-002423,2025-12-13,Paid Search,CMP-0078,263.13
SPEND-002424,2025-12-13,Paid Search,CMP-0079,188.42
SPEND-002425,2025-12-13,Paid Social,CMP-0080,291.72
SPEND-002426,2025-12-13,Paid Social,CMP-0081,2.99
SPEND-002427,2025-12-13,Email,CMP-0082,84.36
SPEND-002428,2025-12-13,Affiliate,CMP-0083,252.46
SPEND-002429,2025-12-13,Display,CMP-0084,212.53
SPEND-002430,2025-12-14,Paid Search,CMP-0078,269.24
SPEND-002431,2025-12-14,Paid Search,CMP-0079,263.26
SPEND-002432,2025-12-14,Paid Social,CMP-0080,149.21
SPEND-002433,2025-12-14,Paid Social,CMP-0081,236.47
SPEND-002434,2025-12-14,Email,CMP-0082,81.08
SPEND-002435,2025-12-14,Affiliate,CMP-0083,256.99
SPEND-002436,2025-12-14,Display,CMP-0084,222.05
SPEND-002437,2025-12-15,Paid Search,CMP-0078,511.97
SPEND-002438,2025-12-15,Paid Search,CMP-0079,156.28
SPEND-002439,2025-12-15,Paid Social,CMP-0080,14.64
SPEND-002440,2025-12-15,Paid Social,CMP-0081,280.05
SPEND-002441,2025-12-15,Email,CMP-0082,93.3
SPEND-002442,2025-12-15,Affiliate,CMP-0083,144.53
SPEND-002443,2025-12-15,Display,CMP-0084,306.0
SPEND-002444,2025-12-16,Paid Search,CMP-0078,281.17
SPEND-002445,2025-12-16,Paid Search,CMP-0079,213.84
SPEND-002446,2025-12-16,Paid Social,CMP-0080,213.33
SPEND-002447,2025-12-16,Paid Social,CMP-0081,307.99
SPEND-002448,2025-12-16,Email,CMP-0082,94.72
SPEND-002449,2025-12-16,Affiliate,CMP-0083,222.73
SPEND-002450,2025-12-16,Display,CMP-0084,295.22
SPEND-002451,2025-12-17,Paid Search,CMP-0078,247.09
SPEND-002452,2025-12-17,Paid Search,CMP-0079,263.74
SPEND-002453,2025-12-17,Paid Social,CMP-0080,549.13
SPEND-002454,2025-12-17,Paid Social,CMP-0081,7.61
SPEND-002455,2025-12-17,Email,CMP-0082,97.37
SPEND-002456,2025-12-17,Affiliate,CMP-0083,268.63
SPEND-002457,2025-12-17,Display,CMP-0084,328.35
SPEND-002458,2025-12-18,Paid Search,CMP-0078,241.6
SPEND-002459,2025-12-18,Paid Search,CMP-0079,217.71
SPEND-002460,2025-12-18,Paid Social,CMP-0080,209.82
SPEND-002461,2025-12-18,Paid Social,CMP-0081,435.48
SPEND-002462,2025-12-18,Email,CMP-0082,123.02
SPEND-002463,2025-12-18,Affiliate,CMP-0083,223.68
SPEND-002464,2025-12-18,Display,CMP-0084,355.86
SPEND-002465,2025-12-19,Paid Search,CMP-0078,121.63
SPEND-002466,2025-12-19,Paid Search,CMP-0079,585.97
SPEND-002467,2025-12-19,Paid Social,CMP-0080,308.83
SPEND-002468,2025-12-19,Paid Social,CMP-0081,61.49
SPEND-002469,2025-12-19,Email,CMP-0082,123.5
SPEND-002470,2025-12-19,Affiliate,CMP-0083,259.56
SPEND-002471,2025-12-19,Display,CMP-0084,480.33
SPEND-002472,2025-12-20,Paid Search,CMP-0078,466.97
SPEND-002473,2025-12-20,Paid Search,CMP-0079,47.81
SPEND-002474,2025-12-20,Paid Social,CMP-0080,45.19
SPEND-002475,2025-12-20,Paid Social,CMP-0081,209.21
SPEND-002476,2025-12-20,Email,CMP-0082,78.75
SPEND-002477,2025-12-20,Affiliate,CMP-0083,145.91
SPEND-002478,2025-12-20,Display,CMP-0084,276.95
SPEND-002479,2025-12-21,Paid Search,CMP-0078,94.18
SPEND-002480,2025-12-21,Paid Search,CMP-0079,405.61
SPEND-002481,2025-12-21,Paid Social,CMP-0080,63.97
SPEND-002482,2025-12-21,Paid Social,CMP-0081,320.76
SPEND-002483,2025-12-21,Email,CMP-0082,69.42
SPEND-002484,2025-12-21,Affiliate,CMP-0083,254.89
SPEND-002485,2025-12-21,Display,CMP-0084,258.21
SPEND-002486,2025-12-22,Paid Search,CMP-0078,761.65
SPEND-002487,2025-12-22,Paid Search,CMP-0079,62.55
SPEND-002488,2025-12-22,Paid Social,CMP-0080,163.52
SPEND-002489,2025-12-22,Paid Social,CMP-0081,72.02
SPEND-002490,2025-12-22,Email,CMP-0082,112.43
SPEND-002491,2025-12-22,Affiliate,CMP-0083,251.02
SPEND-002492,2025-12-22,Display,CMP-0084,286.29
SPEND-002493,2025-12-23,Paid Search,CMP-0078,303.3
SPEND-002494,2025-12-23,Paid Search,CMP-0079,320.13
SPEND-002495,2025-12-23,Paid Social,CMP-0080,343.61
SPEND-002496,2025-12-23,Paid Social,CMP-0081,239.44
SPEND-002497,2025-12-23,Email,CMP-0082,60.31
SPEND-002498,2025-12-23,Affiliate,CMP-0083,389.71
SPEND-002499,2025-12-23,Display,CMP-0084,408.17
SPEND-002500,2025-12-24,Paid Search,CMP-0078,568.22
SPEND-002501,2025-12-24,Paid Search,CMP-0079,2.21
SPEND-002502,2025-12-24,Paid Social,CMP-0080,70.62
SPEND-002503,2025-12-24,Paid Social,CMP-0081,458.55
SPEND-002504,2025-12-24,Email,CMP-0082,99.91
SPEND-002505,2025-12-24,Affiliate,CMP-0083,360.18
SPEND-002506,2025-12-24,Display,CMP-0084,377.94
SPEND-002507,2025-12-25,Paid Search,CMP-0078,379.33
SPEND-002508,2025-12-25,Paid Search,CMP-0079,254.42
SPEND-002509,2025-12-25,Paid Social,CMP-0080,355.97
SPEND-002510,2025-12-25,Paid Social,CMP-0081,38.1
SPEND-002511,2025-12-25,Email,CMP-0082,123.2
SPEND-002512,2025-12-25,Affiliate,CMP-0083,322.44
SPEND-002513,2025-12-25,Display,CMP-0084,294.98
SPEND-002514,2025-12-26,Paid Search,CMP-0078,140.12
SPEND-002515,2025-12-26,Paid Search,CMP-0079,316.95
SPEND-002516,2025-12-26,Paid Social,CMP-0080,146.23
SPEND-002517,2025-12-26,Paid Social,CMP-0081,313.0
SPEND-002518,2025-12-26,Email,CMP-0082,69.89
SPEND-002519,2025-12-26,Affiliate,CMP-0083,207.61
SPEND-002520,2025-12-26,Display,CMP-0084,373.5
SPEND-002521,2025-12-27,Paid Search,CMP-0078,376.63
SPEND-002522,2025-12-27,Paid Search,CMP-0079,279.08
SPEND-002523,2025-12-27,Paid Social,CMP-0080,265.9
SPEND-002524,2025-12-27,Paid Social,CMP-0081,122.13
SPEND-002525,2025-12-27,Email,CMP-0082,73.64
SPEND-002526,2025-12-27,Affiliate,CMP-0083,112.75
SPEND-002527,2025-12-27,Display,CMP-0084,223.15
SPEND-002528,2025-12-28,Paid Search,CMP-0078,511.15
SPEND-002529,2025-12-28,Paid Search,CMP-0079,28.88
SPEND-002530,2025-12-28,Paid Social,CMP-0080,32.95
SPEND-002531,2025-12-28,Paid Social,CMP-0081,317.6
SPEND-002532,2025-12-28,Email,CMP-0082,83.31
SPEND-002533,2025-12-28,Affiliate,CMP-0083,189.14
SPEND-002534,2025-12-28,Display,CMP-0084,273.83
SPEND-002535,2025-12-29,Paid Search,CMP-0078,412.83
SPEND-002536,2025-12-29,Paid Search,CMP-0079,347.35
SPEND-002537,2025-12-29,Paid Social,CMP-0080,538.64
SPEND-002538,2025-12-29,Paid Social,CMP-0081,11.29
SPEND-002539,2025-12-29,Email,CMP-0082,124.72
SPEND-002540,2025-12-29,Affiliate,CMP-0083,384.15
SPEND-002541,2025-12-29,Display,CMP-0084,410.78
SPEND-002542,2025-12-30,Paid Search,CMP-0078,410.49
SPEND-002543,2025-12-30,Paid Search,CMP-0079,223.21
SPEND-002544,2025-12-30,Paid Social,CMP-0080,146.49
SPEND-002545,2025-12-30,Paid Social,CMP-0081,288.98
SPEND-002546,2025-12-30,Email,CMP-0082,98.38
SPEND-002547,2025-12-30,Affiliate,CMP-0083,177.78
SPEND-002548,2025-12-30,Display,CMP-0084,303.11
SPEND-002549,2025-12-31,Paid Search,CMP-0078,222.69
SPEND-002550,2025-12-31,Paid Search,CMP-0079,427.78
SPEND-002551,2025-12-31,Paid Social,CMP-0080,572.32
SPEND-002552,2025-12-31,Paid Social,CMP-0081,129.04
SPEND-002553,2025-12-31,Email,CMP-0082,92.05
SPEND-002554,2025-12-31,Affiliate,CMP-0083,273.19
SPEND-002555,2025-12-31,Display,CMP-0084,359.28
SPEND-002556,2025-01-10,Email,CMP-9999,833.05
SPEND-002557,2025-09-20,Email,CMP-9999,841.03
SPEND-002558,2025-11-11,Affiliate,CMP-9999,383.77
SPEND-002559,2025-12-24,Paid Search,CMP-9999,273.86
SPEND-002560,2025-03-18,Paid Social,CMP-9999,660.73
SPEND-002561,2025-08-18,Display,CMP-9999,765.8
SPEND-002562,2025-02-02,Paid Search,CMP-9999,621.36
SPEND-002563,2025-10-13,Paid Search,CMP-9999,265.24
SPEND-002564,2025-06-08,Affiliate,CMP-9999,269.38
SPEND-002565,2025-07-04,Affiliate,CMP-9999,382.47
SPEND-002566,2025-08-09,Affiliate,CMP-9999,480.79
SPEND-002567,2025-04-01,Email,CMP-9999,425.6
SPEND-002568,2025-07-31,Paid Social,CMP-9999,154.42
SPEND-002569,2025-12-18,Paid Search,CMP-9999,150.51
SPEND-002570,2025-11-30,Paid Social,CMP-9999,897.26
