customer_id,signup_date,region,acquisition_channel,segment
CUST-01559,2025-12-30,West,Organic/Direct,New
CUST-01560,2025-11-09,Northeast,Display,New
CUST-01561,2025-04-17,Northeast,Affiliate,New
CUST-01562,2025-04-03,West,Paid Search,Returning
CUST-01563,2025-04-01,West,Paid Search,Returning
CUST-01564,2025-12-02,South,Email,Returning
CUST-01565,2025-07-23,Northeast,Display,New
CUST-01566,2025-06-15,Midwest,Email,New
CUST-01567,2025-12-20,Northeast,Paid Search,New
CUST-01568,2025-08-09,Northeast,Paid Search,VIP
CUST-01569,2025-11-28,Midwest,Affiliate,New
CUST-01570,2025-12-26,South,Affiliate,Returning
CUST-01571,2025-01-29,Midwest,Paid Search,Returning
CUST-01572,2025-05-12,South,Paid Search,New
CUST-01573,2025-09-25,Midwest,Paid Social,New
CUST-01574,2025-10-24,Midwest,Paid Search,New
CUST-01575,2025-02-24,South,Email,Returning
CUST-01576,2025-04-27,West,Paid Search,VIP
CUST-01577,2025-07-20,Midwest,Affiliate,New
CUST-01578,2025-10-19,South,Display,VIP
CUST-01579,2025-02-11,Midwest,Organic/Direct,New
CUST-01580,2025-08-08,Northeast,Organic/Direct,New
CUST-01581,2025-04-19,South,Paid Social,VIP
CUST-01582,2025-03-20,Northeast,Paid Search,Returning
CUST-01583,2025-07-08,Midwest,Paid Social,New
CUST-01584,2025-06-01,Midwest,Display,Returning
CUST-01585,2025-08-21,Northeast,Paid Search,Returning
CUST-01586,2025-04-26,Northeast,Paid Social,Returning
CUST-01587,2025-10-28,Midwest,Paid Social,Returning
CUST-01588,2025-01-29,West,Paid Search,New
CUST-01589,2025-11-11,South,Display,New
CUST-01590,2025-01-11,Midwest,Affiliate,Returning
CUST-01591,2025-09-26,Northeast,Email,New
CUST-01592,2025-05-07,South,Organic/Direct,New
CUST-01593,2025-05-20,Northeast,Paid Search,New
CUST-01594,2025-01-07,South,Paid Search,New
CUST-01595,2025-09-14,South,Paid Social,New
CUST-01596,2025-03-02,Midwest,Affiliate,New
CUST-01597,2025-08-29,Midwest,Affiliate,New
CUST-01598,2025-09-22,Northeast,Paid Search,New
CUST-01599,2025-11-05,Northeast,Organic/Direct,Returning
CUST-01600,2025-09-16,Midwest,Paid Social,Returning
CUST-01601,2025-04-21,West,Paid Social,New
CUST-01602,2025-09-27,Northeast,Affiliate,New
CUST-01603,2025-10-29,South,Organic/Direct,New
CUST-01604,2025-04-26,South,Affiliate,Returning
CUST-01605,2025-02-15,Northeast,Organic/Direct,Returning
CUST-01606,2025-11-21,Northeast,Paid Search,Returning
CUST-01607,2025-02-23,Midwest,Affiliate,Returning
CUST-01608,2025-08-05,South,Organic/Direct,New
CUST-01609,2025-03-28,Midwest,Email,New
CUST-01610,2025-02-15,South,Paid Social,New
CUST-01611,2025-10-11,West,Organic/Direct,New
CUST-01612,2025-02-22,South,Paid Search,New
CUST-01613,2025-09-02,West,Paid Social,Returning
CUST-01614,2025-09-10,South,Organic/Direct,New
CUST-01615,2025-01-22,West,Organic/Direct,Returning
CUST-01616,2025-03-05,West,Organic/Direct,New
CUST-01617,2025-10-17,South,Organic/Direct,New
CUST-01618,2025-07-05,West,Paid Search,Returning
CUST-01619,2025-02-14,West,Organic/Direct,New
CUST-01620,2025-12-28,Midwest,Paid Social,New
CUST-01621,2025-04-07,South,Affiliate,New
CUST-01622,2025-01-02,South,Paid Social,Returning
CUST-01623,2025-12-04,West,Organic/Direct,New
CUST-01624,2025-01-07,Midwest,Affiliate,VIP
CUST-01625,2025-07-21,West,Organic/Direct,VIP
CUST-01626,2025-12-29,South,Paid Search,Returning
CUST-01627,2025-07-30,West,Paid Search,New
CUST-01628,2025-08-02,Northeast,Email,Returning
CUST-01629,2025-05-22,South,Paid Search,New
CUST-01630,2025-02-16,South,Affiliate,Returning
CUST-01631,2025-07-29,West,Paid Social,New
CUST-01632,2025-11-24,West,Email,New
CUST-01633,2025-02-03,South,Paid Search,New
CUST-01634,2025-11-18,South,Paid Search,Returning
CUST-01635,2025-06-01,Northeast,Affiliate,Returning
CUST-01636,2025-07-15,West,Paid Social,New
CUST-01637,2025-03-02,Northeast,Paid Search,New
CUST-01638,2025-08-15,South,Paid Search,Returning
CUST-01639,2025-03-08,South,Paid Search,Returning
CUST-01640,2025-04-10,Midwest,Affiliate,Returning
CUST-01641,2025-09-21,Northeast,Paid Search,New
CUST-01642,2025-01-19,Northeast,Paid Social,Returning
CUST-01643,2025-06-13,West,Affiliate,Returning
CUST-01644,2025-08-06,South,Email,New
CUST-01645,2025-02-18,Northeast,Affiliate,New
CUST-01646,2025-04-18,South,Paid Social,New
CUST-01647,2025-05-06,Northeast,Organic/Direct,New
CUST-01648,2025-08-31,West,Paid Social,Returning
CUST-01649,2025-12-23,Midwest,Paid Social,New
CUST-01650,2025-11-02,Northeast,Organic/Direct,New
CUST-01651,2025-03-11,Northeast,Affiliate,New
CUST-01652,2025-01-07,South,Affiliate,Returning
CUST-01653,2025-01-19,Midwest,Organic/Direct,Returning
CUST-01654,2025-08-06,South,Paid Search,New
CUST-01655,2025-02-27,Midwest,Organic/Direct,Returning
CUST-01656,2025-03-26,Midwest,Affiliate,New
CUST-01657,2025-11-06,Northeast,Paid Social,Returning
CUST-01658,2025-11-15,Midwest,Paid Social,Returning
CUST-01659,2025-11-03,West,Paid Search,New
CUST-01660,2025-04-03,Northeast,Organic/Direct,VIP
CUST-01661,2025-08-15,West,Paid Search,New
CUST-01662,2025-08-11,Midwest,Paid Social,Returning
CUST-01663,2025-03-09,Northeast,Affiliate,New
CUST-01664,2025-07-22,Northeast,Display,Returning
CUST-01665,2025-07-11,Northeast,Paid Search,New
CUST-01666,2025-05-25,South,Organic/Direct,New
CUST-01667,2025-10-02,South,Email,New
CUST-01668,2025-09-05,Midwest,Organic/Direct,VIP
CUST-01669,2025-07-14,South,Paid Search,New
CUST-01670,2025-09-22,South,Paid Search,Returning
CUST-01671,2025-10-06,West,Affiliate,New
CUST-01672,2025-07-26,West,Paid Search,Returning
CUST-01673,2025-04-08,South,Email,New
CUST-01674,2025-10-04,West,Paid Search,Returning
CUST-01675,2025-09-19,South,Display,VIP
CUST-01676,2025-12-25,Midwest,Organic/Direct,New
CUST-01677,2025-02-24,South,Organic/Direct,New
CUST-01678,2025-06-03,Northeast,Organic/Direct,Returning
CUST-01679,2025-12-04,South,Organic/Direct,New
CUST-01680,2025-07-07,West,Email,New
CUST-01681,2025-12-11,Northeast,Paid Social,New
CUST-01682,2025-01-05,West,Organic/Direct,Returning
CUST-01683,2025-01-13,West,Organic/Direct,VIP
CUST-01684,2025-10-18,Northeast,Organic/Direct,Returning
CUST-01685,2025-05-11,South,Display,Returning
CUST-01686,2025-07-09,West,Paid Search,New
CUST-01687,2025-06-06,West,Organic/Direct,New
CUST-01688,2025-05-29,Northeast,Organic/Direct,New
CUST-01689,2025-12-09,Midwest,Affiliate,New
CUST-01690,2025-02-04,South,Organic/Direct,New
CUST-01691,2025-10-09,Northeast,Affiliate,Returning
CUST-01692,2025-11-21,Midwest,Organic/Direct,New
CUST-01693,2025-08-28,Northeast,Paid Search,New
CUST-01694,2025-05-25,Northeast,Organic/Direct,New
CUST-01695,2025-02-28,South,Paid Search,New
CUST-01696,2025-09-07,South,Paid Social,New
CUST-01697,2025-06-21,South,Paid Search,New
CUST-01698,2025-02-24,South,Email,New
CUST-01699,2025-05-12,Midwest,Paid Search,New
CUST-01700,2025-12-17,Midwest,Organic/Direct,Returning
CUST-01701,2025-04-07,Northeast,Email,Returning
CUST-01702,2025-03-07,Northeast,Organic/Direct,Returning
CUST-01703,2025-09-06,Midwest,Paid Social,Returning
CUST-01704,2025-03-14,Northeast,Paid Search,VIP
CUST-01705,2025-12-02,Northeast,Display,New
CUST-01706,2025-11-10,Northeast,Display,Returning
CUST-01707,2025-12-25,South,Email,New
CUST-01708,2025-11-30,South,Organic/Direct,New
CUST-01709,2025-03-30,West,Organic/Direct,New
CUST-01710,2025-03-19,South,Affiliate,New
CUST-01711,2025-05-06,South,Organic/Direct,Returning
CUST-01712,2025-06-21,Northeast,Display,New
CUST-01713,2025-11-18,South,Affiliate,Returning
CUST-01714,2025-09-25,Northeast,Paid Social,Returning
CUST-01715,2025-08-24,Midwest,Paid Search,New
CUST-01716,2025-11-17,Midwest,Paid Social,New
CUST-01717,2025-08-24,Midwest,Display,New
CUST-01718,2025-05-19,Midwest,Display,New
CUST-01719,2025-05-31,South,Paid Social,VIP
CUST-01720,2025-07-08,West,Affiliate,Returning
CUST-01721,2025-02-02,South,Paid Search,Returning
CUST-01722,2025-09-28,South,Paid Social,New
CUST-01723,2025-08-27,South,Organic/Direct,Returning
CUST-01724,2025-09-24,Northeast,Paid Social,Returning
CUST-01725,2025-07-14,South,Paid Social,New
CUST-01726,2025-10-13,South,Email,New
CUST-01727,2025-12-13,Midwest,Paid Social,New
CUST-01728,2025-07-28,Midwest,Display,New
CUST-01729,2025-06-12,West,Organic/Direct,Returning
CUST-01730,2025-02-08,South,Affiliate,Returning
CUST-01731,2025-10-12,Midwest,Affiliate,New
CUST-01732,2025-11-26,South,Paid Social,VIP
CUST-01733,2025-09-13,Midwest,Affiliate,New
CUST-01734,2025-11-12,Midwest,Paid Social,New
CUST-01735,2025-11-11,Midwest,Paid Search,VIP
CUST-01736,2025-10-19,Midwest,Organic/Direct,VIP
CUST-01737,2025-07-03,South,Paid Social,Returning
CUST-01738,2025-02-06,Northeast,Email,New
CUST-01739,2025-01-02,South,Paid Search,VIP
CUST-01740,2025-03-16,Midwest,Organic/Direct,Returning
CUST-01741,2025-06-07,South,Paid Search,Returning
CUST-01742,2025-09-29,South,Paid Social,New
CUST-01743,2025-06-16,South,Organic/Direct,New
CUST-01744,2025-01-09,South,Email,Returning
CUST-01745,2025-03-18,West,Organic/Direct,Returning
CUST-01746,2025-12-24,Midwest,Paid Search,Returning
CUST-01747,2025-12-27,South,Display,New
CUST-01748,2025-05-18,South,Organic/Direct,Returning
CUST-01749,2025-10-21,Northeast,Email,New
CUST-01750,2025-09-20,Midwest,Affiliate,New
CUST-01751,2025-12-06,Midwest,Paid Social,New
CUST-01752,2025-11-20,Midwest,Display,New
CUST-01753,2025-08-18,Midwest,Organic/Direct,Returning
CUST-01754,2025-05-25,Midwest,Display,New
CUST-01755,2025-08-17,South,Organic/Direct,New
CUST-01756,2025-04-27,Northeast,Affiliate,VIP
CUST-01757,2025-05-08,West,Affiliate,Returning
CUST-01758,2025-08-11,Midwest,Paid Social,New
CUST-01759,2025-07-28,South,Display,New
CUST-01760,2025-08-01,Northeast,Organic/Direct,Returning
CUST-01761,2025-05-21,Midwest,Affiliate,New
CUST-01762,2025-05-30,Northeast,Paid Search,New
CUST-01763,2025-01-04,South,Email,New
CUST-01764,2025-08-08,Midwest,Display,New
CUST-01765,2025-07-30,West,Organic/Direct,Returning
CUST-01766,2025-12-08,Midwest,Paid Search,New
CUST-01767,2025-07-04,South,Paid Search,New
CUST-01768,2025-06-20,Northeast,Paid Social,New
CUST-01769,2025-01-25,South,Paid Search,New
CUST-01770,2025-03-13,Midwest,Organic/Direct,New
CUST-01771,2025-05-04,Midwest,Paid Social,Returning
CUST-01772,2025-05-18,Northeast,Email,New
CUST-01773,2025-05-13,Northeast,Paid Search,New
CUST-01774,2025-05-24,Northeast,Email,New
CUST-01775,2025-10-08,West,Organic/Direct,Returning
CUST-01776,2025-02-17,Midwest,Email,New
CUST-01777,2025-05-02,Northeast,Paid Search,VIP
CUST-01778,2025-03-01,West,Paid Social,Returning
CUST-01779,2025-04-23,Northeast,Organic/Direct,New
CUST-01780,2025-09-07,Midwest,Organic/Direct,Returning
CUST-01781,2025-01-18,South,Paid Search,New
CUST-01782,2025-05-04,West,Affiliate,VIP
CUST-01783,2025-01-09,South,Paid Search,VIP
CUST-01784,2025-12-15,Midwest,Affiliate,New
CUST-01785,2025-09-23,West,Paid Search,Returning
CUST-01786,2025-03-30,Northeast,Organic/Direct,New
CUST-01787,2025-03-14,West,Organic/Direct,New
CUST-01788,2025-02-06,West,Paid Search,Returning
CUST-01789,2025-06-22,West,Email,VIP
CUST-01790,2025-10-03,Northeast,Paid Search,New
CUST-01791,2025-08-02,Northeast,Paid Social,Returning
CUST-01792,2025-11-18,South,Paid Search,Returning
CUST-01793,2025-05-06,South,Paid Social,New
CUST-01794,2025-04-12,South,Organic/Direct,Returning
CUST-01795,2025-06-24,West,Paid Search,Returning
CUST-01796,2025-03-15,South,Organic/Direct,Returning
CUST-01797,2025-12-23,Midwest,Paid Search,VIP
CUST-01798,2025-03-09,Midwest,Email,New
CUST-01799,2025-06-24,Northeast,Email,New
CUST-01800,2025-07-10,Northeast,Organic/Direct,New
CUST-01801,2025-01-21,Northeast,Paid Search,New
CUST-01802,2025-06-20,West,Paid Search,New
CUST-01803,2025-06-15,South,Display,Returning
CUST-01804,2025-04-05,South,Display,New
CUST-01805,2025-02-16,Midwest,Affiliate,Returning
CUST-01806,2025-01-17,South,Paid Search,New
CUST-01807,2025-01-04,West,Paid Social,New
CUST-01808,2025-06-25,West,Organic/Direct,Returning
CUST-01809,2025-02-02,South,Affiliate,Returning
CUST-01810,2025-12-17,West,Affiliate,New
CUST-01811,2025-03-31,South,Paid Social,VIP
CUST-01812,2025-08-27,Midwest,Paid Social,New
CUST-01813,2025-09-03,West,Organic/Direct,New
CUST-01814,2025-06-30,Midwest,Display,New
CUST-01815,2025-11-19,Midwest,Paid Search,Returning
CUST-01816,2025-02-10,Midwest,Organic/Direct,New
CUST-01817,2025-03-27,South,Affiliate,Returning
CUST-01818,2025-04-03,South,Paid Social,New
CUST-01819,2025-02-19,South,Paid Social,New
CUST-01820,2025-04-18,Midwest,Display,Returning
CUST-01821,2025-04-25,Northeast,Paid Social,New
CUST-01822,2025-10-07,West,Affiliate,New
CUST-01823,2025-04-21,Midwest,Display,New
CUST-01824,2025-11-16,West,Paid Search,New
CUST-01825,2025-10-10,Northeast,Organic/Direct,New
CUST-01826,2025-11-26,South,Paid Social,New
CUST-01827,2025-02-08,South,Paid Social,Returning
CUST-01828,2025-12-26,West,Affiliate,New
CUST-01829,2025-08-13,Northeast,Affiliate,New
CUST-01830,2025-12-25,West,Email,Returning
CUST-01831,2025-05-10,South,Affiliate,New
CUST-01832,2025-12-14,South,Organic/Direct,Returning
CUST-01833,2025-08-03,South,Organic/Direct,Returning
CUST-01834,2025-01-27,Northeast,Organic/Direct,New
CUST-01835,2025-05-30,Midwest,Paid Social,New
CUST-01836,2025-02-20,Northeast,Paid Social,New
CUST-01837,2025-12-10,Midwest,Email,New
CUST-01838,2025-04-22,South,Paid Search,New
CUST-01839,2025-03-23,Midwest,Display,Returning
CUST-01840,2025-07-21,Northeast,Paid Social,Returning
CUST-01841,2025-06-05,Northeast,Paid Social,New
CUST-01842,2025-02-05,Northeast,Paid Social,VIP
CUST-01843,2025-10-26,Northeast,Paid Social,New
CUST-01844,2025-11-05,South,Paid Social,Returning
CUST-01845,2025-09-29,Northeast,Affiliate,Returning
CUST-01846,2025-08-14,West,Affiliate,New
CUST-01847,2025-05-27,Northeast,Paid Social,New
CUST-01848,2025-07-17,Northeast,Paid Search,New
CUST-01849,2025-07-10,West,Organic/Direct,VIP
CUST-01850,2025-03-02,Midwest,Paid Search,New
CUST-01851,2025-01-30,Midwest,Email,Returning
CUST-01852,2025-04-03,West,Email,New
CUST-01853,2025-06-15,West,Affiliate,New
CUST-01854,2025-02-28,South,Organic/Direct,Returning
CUST-01855,2025-02-08,Northeast,Affiliate,New
CUST-01856,2025-11-07,South,Organic/Direct,New
CUST-01857,2025-05-17,West,Organic/Direct,VIP
CUST-01858,2025-08-02,West,Paid Search,New
CUST-01859,2025-07-11,Northeast,Paid Social,VIP
CUST-01860,2025-09-26,Midwest,Paid Social,VIP
CUST-01861,2025-09-28,Midwest,Paid Social,New
CUST-01862,2025-04-19,Northeast,Email,New
CUST-01863,2025-11-06,South,Paid Search,New
CUST-01864,2025-05-16,Midwest,Paid Search,Returning
CUST-01865,2025-11-01,Midwest,Paid Social,VIP
CUST-01866,2025-05-28,Northeast,Affiliate,Returning
CUST-01867,2025-02-10,Midwest,Affiliate,VIP
CUST-01868,2025-10-05,Northeast,Organic/Direct,New
CUST-01869,2025-01-12,Midwest,Paid Search,New
CUST-01870,2025-10-09,Northeast,Paid Social,New
CUST-01871,2025-01-16,West,Organic/Direct,Returning
CUST-01872,2025-03-17,Northeast,Affiliate,New
CUST-01873,2025-08-09,South,Affiliate,New
CUST-01874,2025-12-10,Northeast,Email,New
CUST-01875,2025-05-30,Northeast,Paid Search,New
CUST-01876,2025-02-14,Northeast,Organic/Direct,New
CUST-01877,2025-03-27,Northeast,Affiliate,New
CUST-01878,2025-11-24,Northeast,Affiliate,Returning
CUST-01879,2025-09-23,Midwest,Email,Returning
CUST-01880,2025-02-06,South,Paid Social,New
CUST-01881,2025-05-21,Northeast,Paid Social,Returning
CUST-01882,2025-04-07,Midwest,Display,New
CUST-01883,2025-03-06,South,Email,Returning
CUST-01884,2025-11-05,Northeast,Paid Search,New
CUST-01885,2025-08-14,Midwest,Paid Social,Returning
CUST-01886,2025-03-07,Northeast,Organic/Direct,New
CUST-01887,2025-08-26,Northeast,Paid Social,New
CUST-01888,2025-05-31,Midwest,Paid Social,Returning
CUST-01889,2025-01-23,West,Affiliate,Returning
CUST-01890,2025-06-14,West,Organic/Direct,Returning
CUST-01891,2025-03-09,West,Affiliate,New
CUST-01892,2025-03-31,Midwest,Organic/Direct,New
CUST-01893,2025-11-17,Northeast,Paid Search,Returning
CUST-01894,2025-09-17,Midwest,Organic/Direct,New
CUST-01895,2025-02-18,Northeast,Organic/Direct,New
CUST-01896,2025-11-07,Northeast,Email,New
CUST-01897,2025-07-29,Northeast,Affiliate,New
CUST-01898,2025-11-16,Midwest,Paid Search,New
CUST-01899,2025-09-30,Midwest,Email,New
CUST-01900,2025-05-04,Northeast,Paid Search,Returning
CUST-01901,2025-07-15,South,Paid Search,Returning
CUST-01902,2025-07-13,Midwest,Organic/Direct,Returning
CUST-01903,2025-09-20,West,Paid Social,Returning
CUST-01904,2025-04-01,Northeast,Affiliate,New
CUST-01905,2025-05-02,South,Paid Social,VIP
CUST-01906,2025-03-31,Northeast,Paid Social,Returning
CUST-01907,2025-04-19,Midwest,Paid Social,New
CUST-01908,2025-02-28,Northeast,Paid Social,New
CUST-01909,2025-01-14,Northeast,Affiliate,Returning
CUST-01910,2025-12-10,South,Organic/Direct,Returning
CUST-01911,2025-01-28,Northeast,Paid Social,Returning
CUST-01912,2025-11-21,Northeast,Organic/Direct,Returning
CUST-01913,2025-01-02,West,Affiliate,VIP
CUST-01914,2025-10-11,Northeast,Affiliate,VIP
CUST-01915,2025-04-30,South,Paid Search,Returning
CUST-01916,2025-07-08,South,Paid Search,VIP
CUST-01917,2025-04-14,Northeast,Organic/Direct,VIP
CUST-01918,2025-06-29,Midwest,Affiliate,New
CUST-01919,2025-06-14,Northeast,Paid Social,Returning
CUST-01920,2025-07-13,South,Organic/Direct,New
CUST-01921,2025-05-24,Northeast,Paid Social,New
CUST-01922,2025-07-15,Northeast,Display,New
CUST-01923,2025-10-29,Midwest,Paid Social,New
CUST-01924,2025-06-08,West,Organic/Direct,New
CUST-01925,2025-05-12,South,Paid Social,New
CUST-01926,2025-02-18,West,Paid Search,New
CUST-01927,2025-05-12,South,Affiliate,Returning
CUST-01928,2025-02-15,South,Paid Search,Returning
CUST-01929,2025-03-08,Midwest,Organic/Direct,VIP
CUST-01930,2025-12-14,West,Affiliate,New
CUST-01931,2025-02-02,South,Paid Search,New
CUST-01932,2025-06-25,Midwest,Paid Search,Returning
CUST-01933,2025-11-01,South,Organic/Direct,New
CUST-01934,2025-12-14,South,Affiliate,VIP
CUST-01935,2025-02-23,Northeast,Organic/Direct,Returning
CUST-01936,2025-03-01,Midwest,Paid Search,New
CUST-01937,2025-05-16,Midwest,Organic/Direct,New
CUST-01938,2025-07-22,West,Email,New
CUST-01939,2025-12-17,Midwest,Affiliate,New
CUST-01940,2025-03-17,West,Paid Social,New
CUST-01941,2025-03-02,Midwest,Paid Search,Returning
CUST-01942,2025-04-03,South,Organic/Direct,Returning
CUST-01943,2025-11-16,Northeast,Organic/Direct,New
CUST-01944,2025-01-11,West,Paid Social,New
CUST-01945,2025-05-19,Midwest,Organic/Direct,New
CUST-01946,2025-02-13,Northeast,Paid Search,New
CUST-01947,2025-02-27,Northeast,Paid Search,Returning
CUST-01948,2025-12-01,Northeast,Paid Search,Returning
CUST-01949,2025-01-01,Midwest,Paid Social,Returning
CUST-01950,2025-04-28,South,Paid Search,New
CUST-01951,2025-12-01,West,Paid Social,New
CUST-01952,2025-08-10,South,Paid Search,Returning
CUST-01953,2025-01-27,South,Display,Returning
CUST-01954,2025-06-19,Midwest,Organic/Direct,Returning
CUST-01955,2025-12-21,West,Affiliate,New
CUST-01956,2025-05-27,West,Paid Search,Returning
CUST-01957,2025-07-12,Midwest,Display,New
CUST-01958,2025-07-14,West,Paid Social,New
CUST-01959,2025-08-30,Midwest,Display,Returning
CUST-01960,2025-03-10,West,Affiliate,New
CUST-01961,2025-11-03,West,Paid Social,Returning
CUST-01962,2025-12-27,South,Paid Search,New
CUST-01963,2025-02-22,Northeast,Organic/Direct,New
CUST-01964,2025-10-26,South,Organic/Direct,New
CUST-01965,2025-10-26,Northeast,Affiliate,Returning
CUST-01966,2025-09-28,South,Organic/Direct,Returning
CUST-01967,2025-05-16,Midwest,Organic/Direct,New
CUST-01968,2025-06-21,South,Paid Search,New
CUST-01969,2025-11-03,West,Display,New
CUST-01970,2025-02-25,Northeast,Paid Social,New
CUST-01971,2025-10-30,Midwest,Email,Returning
CUST-01972,2025-12-03,South,Paid Search,New
CUST-01973,2025-09-06,Midwest,Organic/Direct,New
CUST-01974,2025-05-05,Northeast,Display,New
CUST-01975,2025-07-24,Northeast,Paid Social,Returning
CUST-01976,2025-01-19,Midwest,Paid Social,Returning
CUST-01977,2025-12-07,South,Paid Social,Returning
CUST-01978,2025-05-05,South,Display,Returning
CUST-01979,2025-01-21,Northeast,Organic/Direct,VIP
CUST-01980,2025-10-17,Midwest,Paid Social,New
CUST-01981,2025-08-29,Midwest,Email,Returning
CUST-01982,2025-08-16,Midwest,Affiliate,Returning
CUST-01983,2025-01-20,South,Paid Social,New
CUST-01984,2025-10-02,Midwest,Email,Returning
CUST-01985,2025-08-21,South,Paid Search,Returning
